Bandit,Reward,Algorithm
3.0,4.152943196957585,ThompsonSampling
3.0,3.4570619359685235,ThompsonSampling
3.0,3.4882746166039538,ThompsonSampling
3.0,3.503800930552235,ThompsonSampling
3.0,4.469218194318213,ThompsonSampling
3.0,5.549434611779504,ThompsonSampling
3.0,4.686783469995256,ThompsonSampling
3.0,5.328653990382897,ThompsonSampling
3.0,4.0002177685622335,ThompsonSampling
3.0,3.9614935114072933,ThompsonSampling
3.0,3.3806987927201013,ThompsonSampling
3.0,5.262595267784544,ThompsonSampling
3.0,4.675732563501922,ThompsonSampling
3.0,5.561783244985397,ThompsonSampling
3.0,3.6031535475788163,ThompsonSampling
3.0,5.4088890881630665,ThompsonSampling
3.0,5.687057386780983,ThompsonSampling
3.0,4.604609845214058,ThompsonSampling
3.0,3.8794471580674936,ThompsonSampling
3.0,4.320344505816515,ThompsonSampling
3.0,4.34624369135451,ThompsonSampling
3.0,5.258827861029205,ThompsonSampling
3.0,3.573316677428176,ThompsonSampling
3.0,6.624633722233815,ThompsonSampling
3.0,4.5287786979685665,ThompsonSampling
3.0,3.9646157665133175,ThompsonSampling
3.0,4.405707460318249,ThompsonSampling
3.0,3.8069148707500937,ThompsonSampling
3.0,5.7400036331027815,ThompsonSampling
3.0,4.736920401930471,ThompsonSampling
3.0,3.4690499345276327,ThompsonSampling
3.0,4.944631340258057,ThompsonSampling
3.0,4.030871248681648,ThompsonSampling
3.0,4.192824640461034,ThompsonSampling
3.0,3.547650226897138,ThompsonSampling
3.0,3.537424214870879,ThompsonSampling
3.0,3.75299430780049,ThompsonSampling
3.0,3.5586437654317953,ThompsonSampling
3.0,5.140512748582738,ThompsonSampling
3.0,3.8494700319668578,ThompsonSampling
3.0,4.112695929657426,ThompsonSampling
3.0,4.841639113882168,ThompsonSampling
3.0,2.9263344531202775,ThompsonSampling
3.0,3.2572670859588673,ThompsonSampling
3.0,3.7814234978855494,ThompsonSampling
3.0,1.7579878781455909,ThompsonSampling
3.0,3.470537864699315,ThompsonSampling
3.0,1.8393843143246884,ThompsonSampling
3.0,4.297237779961071,ThompsonSampling
3.0,3.669706302074536,ThompsonSampling
3.0,3.2890176997331233,ThompsonSampling
3.0,4.053877062446739,ThompsonSampling
3.0,3.390556737824741,ThompsonSampling
3.0,4.263244865426788,ThompsonSampling
3.0,3.50037910273885,ThompsonSampling
3.0,4.253972814625778,ThompsonSampling
3.0,4.342927142059361,ThompsonSampling
3.0,3.801566511529117,ThompsonSampling
3.0,3.6552057116980725,ThompsonSampling
3.0,2.5050097171900467,ThompsonSampling
3.0,3.368022570359494,ThompsonSampling
3.0,3.190464482259359,ThompsonSampling
3.0,5.0594902663811085,ThompsonSampling
3.0,2.8450797801843706,ThompsonSampling
3.0,3.858531884289385,ThompsonSampling
3.0,4.393996104376696,ThompsonSampling
3.0,3.65757128728788,ThompsonSampling
3.0,4.015787160940604,ThompsonSampling
3.0,5.214216851018124,ThompsonSampling
3.0,3.6406843642998874,ThompsonSampling
3.0,4.4441822372176825,ThompsonSampling
3.0,4.948419838177259,ThompsonSampling
3.0,5.393969344561813,ThompsonSampling
3.0,5.8082176358532775,ThompsonSampling
3.0,3.421305138356426,ThompsonSampling
3.0,4.971835203746923,ThompsonSampling
3.0,6.519771659209238,ThompsonSampling
3.0,4.893776997298735,ThompsonSampling
3.0,6.445600944263827,ThompsonSampling
3.0,4.42695459011045,ThompsonSampling
3.0,5.988365544358704,ThompsonSampling
3.0,2.8989195350590364,ThompsonSampling
3.0,2.13393742705148,ThompsonSampling
3.0,3.911939052447664,ThompsonSampling
3.0,2.3696511243949168,ThompsonSampling
3.0,2.9093958496623946,ThompsonSampling
3.0,4.009067729154288,ThompsonSampling
3.0,5.100707624446052,ThompsonSampling
3.0,2.4889924748319876,ThompsonSampling
3.0,4.527388124854098,ThompsonSampling
3.0,4.426349657639522,ThompsonSampling
3.0,4.307622398132241,ThompsonSampling
3.0,4.026518482844161,ThompsonSampling
3.0,2.0274077956106247,ThompsonSampling
3.0,3.6230485355393798,ThompsonSampling
3.0,3.4979269699575317,ThompsonSampling
3.0,3.5083949055187773,ThompsonSampling
3.0,4.369216472756554,ThompsonSampling
3.0,4.1952088943659,ThompsonSampling
3.0,6.9114592622557085,ThompsonSampling
3.0,3.247486552986354,ThompsonSampling
3.0,3.527233550551596,ThompsonSampling
3.0,4.022049757532175,ThompsonSampling
3.0,4.340914632570456,ThompsonSampling
3.0,4.929506853083724,ThompsonSampling
3.0,1.8421974822292926,ThompsonSampling
3.0,2.1348643915098644,ThompsonSampling
3.0,2.8981071280228194,ThompsonSampling
3.0,4.616997716968048,ThompsonSampling
3.0,4.076287987839662,ThompsonSampling
3.0,4.373424226177043,ThompsonSampling
3.0,3.868541124528435,ThompsonSampling
3.0,4.311391928560859,ThompsonSampling
3.0,2.7959093449345245,ThompsonSampling
3.0,4.702170282865331,ThompsonSampling
3.0,4.263112939897286,ThompsonSampling
3.0,4.286016032378253,ThompsonSampling
3.0,4.018512938025146,ThompsonSampling
3.0,3.279272982821319,ThompsonSampling
3.0,3.9756653251436176,ThompsonSampling
3.0,4.730456468545211,ThompsonSampling
3.0,2.613446442605139,ThompsonSampling
3.0,4.401553634349558,ThompsonSampling
3.0,4.281209003442072,ThompsonSampling
3.0,3.6317540429014166,ThompsonSampling
3.0,4.162737895791841,ThompsonSampling
3.0,3.7689289492032043,ThompsonSampling
3.0,2.371425102426414,ThompsonSampling
3.0,4.706089840779719,ThompsonSampling
3.0,4.354388274472036,ThompsonSampling
3.0,3.7626953509912324,ThompsonSampling
3.0,4.1034631391091105,ThompsonSampling
3.0,3.9612499449991647,ThompsonSampling
3.0,5.448011076104698,ThompsonSampling
3.0,4.838771815704854,ThompsonSampling
3.0,2.7761522065932613,ThompsonSampling
3.0,2.59330323995824,ThompsonSampling
3.0,4.518628640546043,ThompsonSampling
3.0,4.962458312310027,ThompsonSampling
3.0,5.218671644780099,ThompsonSampling
3.0,4.300564477003047,ThompsonSampling
3.0,4.202253753617224,ThompsonSampling
3.0,4.970501094501953,ThompsonSampling
3.0,3.119879483645874,ThompsonSampling
3.0,4.541156335783458,ThompsonSampling
3.0,3.4456015755149507,ThompsonSampling
3.0,3.6705386232827206,ThompsonSampling
3.0,3.888191830988805,ThompsonSampling
3.0,2.211185307773646,ThompsonSampling
3.0,3.6694034543750638,ThompsonSampling
3.0,2.6553892414636326,ThompsonSampling
3.0,4.714323688843159,ThompsonSampling
3.0,4.166387246724003,ThompsonSampling
3.0,2.580815449976368,ThompsonSampling
3.0,4.92309756837415,ThompsonSampling
3.0,3.7824059488309323,ThompsonSampling
3.0,5.9339931821398135,ThompsonSampling
3.0,4.100545686791032,ThompsonSampling
3.0,4.6351036321967305,ThompsonSampling
3.0,4.487011851300896,ThompsonSampling
3.0,4.48797862407446,ThompsonSampling
3.0,3.733435845312202,ThompsonSampling
3.0,4.756500451344261,ThompsonSampling
3.0,4.070172715529629,ThompsonSampling
3.0,2.179267436352162,ThompsonSampling
3.0,4.052397208766325,ThompsonSampling
3.0,3.4335853979258637,ThompsonSampling
3.0,3.6968010777202434,ThompsonSampling
3.0,2.856372916421904,ThompsonSampling
3.0,3.6872453270057646,ThompsonSampling
3.0,2.901533172106579,ThompsonSampling
3.0,4.901297179075253,ThompsonSampling
3.0,3.4080566218577637,ThompsonSampling
3.0,4.243789114697355,ThompsonSampling
3.0,4.574461076161604,ThompsonSampling
3.0,4.709272787872341,ThompsonSampling
3.0,4.571367365823644,ThompsonSampling
3.0,2.281937525375824,ThompsonSampling
3.0,2.230710199039758,ThompsonSampling
3.0,5.232930902241138,ThompsonSampling
3.0,3.111130599561575,ThompsonSampling
3.0,4.929641312415979,ThompsonSampling
3.0,4.554705085216149,ThompsonSampling
3.0,4.3939824962935194,ThompsonSampling
3.0,2.175102676962742,ThompsonSampling
3.0,2.007704989560912,ThompsonSampling
3.0,3.541649022305471,ThompsonSampling
3.0,2.0769661288128027,ThompsonSampling
3.0,3.9565536883058017,ThompsonSampling
3.0,3.621353351644422,ThompsonSampling
3.0,3.980026347292872,ThompsonSampling
3.0,2.8255506153116463,ThompsonSampling
3.0,4.031482854828524,ThompsonSampling
3.0,3.7129465721877857,ThompsonSampling
3.0,3.7114173365732626,ThompsonSampling
3.0,4.385783126419629,ThompsonSampling
3.0,4.012227792115228,ThompsonSampling
3.0,5.167661402398376,ThompsonSampling
3.0,3.3915766774769436,ThompsonSampling
3.0,3.6700298350154834,ThompsonSampling
3.0,3.2122206163908373,ThompsonSampling
3.0,2.552767671544965,ThompsonSampling
3.0,4.074891187184692,ThompsonSampling
3.0,3.727179465994403,ThompsonSampling
3.0,3.6199142125673465,ThompsonSampling
3.0,5.470103607381027,ThompsonSampling
3.0,4.569831608563605,ThompsonSampling
3.0,2.616877940567977,ThompsonSampling
3.0,6.367507424575251,ThompsonSampling
3.0,5.6962202995359625,ThompsonSampling
3.0,4.199204892178048,ThompsonSampling
3.0,2.9156197374659136,ThompsonSampling
3.0,4.58804863527378,ThompsonSampling
3.0,2.849110041766955,ThompsonSampling
3.0,5.195913724461313,ThompsonSampling
3.0,5.241796948283015,ThompsonSampling
3.0,4.554789832569276,ThompsonSampling
3.0,5.85300384074479,ThompsonSampling
3.0,5.214551432805096,ThompsonSampling
3.0,5.273513873227624,ThompsonSampling
3.0,5.157058310924093,ThompsonSampling
3.0,5.309023515697319,ThompsonSampling
3.0,3.022150700731711,ThompsonSampling
3.0,4.9938767731051055,ThompsonSampling
3.0,3.63545388816068,ThompsonSampling
3.0,3.7765540923737486,ThompsonSampling
3.0,2.0644857952328377,ThompsonSampling
3.0,5.809931072478896,ThompsonSampling
3.0,1.9502313676784078,ThompsonSampling
3.0,5.346336252820621,ThompsonSampling
3.0,2.4562508981988715,ThompsonSampling
3.0,4.071376709930805,ThompsonSampling
3.0,5.354533260068882,ThompsonSampling
3.0,5.763305388356963,ThompsonSampling
3.0,2.3780867017437175,ThompsonSampling
3.0,3.0503680373492816,ThompsonSampling
3.0,3.6297923879287155,ThompsonSampling
3.0,1.3971757366504538,ThompsonSampling
3.0,1.8349651448326094,ThompsonSampling
3.0,4.29591403131293,ThompsonSampling
3.0,3.521612431973626,ThompsonSampling
3.0,5.744396038363004,ThompsonSampling
3.0,2.9363882108116703,ThompsonSampling
3.0,2.1675623043530807,ThompsonSampling
3.0,3.4812967669674313,ThompsonSampling
3.0,2.511214522181798,ThompsonSampling
3.0,4.844452613092732,ThompsonSampling
3.0,5.067180074100811,ThompsonSampling
3.0,3.092270391679146,ThompsonSampling
3.0,4.156748773302458,ThompsonSampling
3.0,3.028729181987782,ThompsonSampling
3.0,4.421264993544863,ThompsonSampling
3.0,3.894828268946265,ThompsonSampling
3.0,3.395285086830087,ThompsonSampling
3.0,3.366544477231713,ThompsonSampling
3.0,5.626283726044706,ThompsonSampling
3.0,3.3351248611294575,ThompsonSampling
3.0,4.51778259815061,ThompsonSampling
3.0,3.54565760053186,ThompsonSampling
3.0,2.981966506629049,ThompsonSampling
3.0,2.5893706068071305,ThompsonSampling
3.0,3.0839011205403755,ThompsonSampling
3.0,3.376408066919841,ThompsonSampling
3.0,2.3606746000405896,ThompsonSampling
3.0,3.5432463127855027,ThompsonSampling
3.0,3.0945147524703813,ThompsonSampling
3.0,4.253930665762129,ThompsonSampling
3.0,3.7541152535644704,ThompsonSampling
3.0,2.6408832962306192,ThompsonSampling
3.0,2.8477927773122875,ThompsonSampling
3.0,3.821875839598681,ThompsonSampling
3.0,2.800851932930571,ThompsonSampling
3.0,4.540832307987663,ThompsonSampling
3.0,3.4112137353394054,ThompsonSampling
3.0,3.5811503148793333,ThompsonSampling
3.0,5.799933414844141,ThompsonSampling
3.0,5.988865108904521,ThompsonSampling
3.0,2.4393353278132848,ThompsonSampling
3.0,3.918108342388516,ThompsonSampling
3.0,4.020466953646345,ThompsonSampling
3.0,5.00337881435434,ThompsonSampling
3.0,3.568605475077061,ThompsonSampling
3.0,4.905352251793854,ThompsonSampling
3.0,3.544707666819546,ThompsonSampling
3.0,4.820370145028349,ThompsonSampling
3.0,5.87984105610301,ThompsonSampling
3.0,3.9595184066515756,ThompsonSampling
3.0,4.585809932467005,ThompsonSampling
3.0,2.973803193993232,ThompsonSampling
3.0,3.8118209230691606,ThompsonSampling
3.0,3.7926884931346265,ThompsonSampling
3.0,4.752977690901862,ThompsonSampling
3.0,2.44016576447876,ThompsonSampling
3.0,2.496746055509196,ThompsonSampling
3.0,4.940306007610189,ThompsonSampling
3.0,2.9562931596615143,ThompsonSampling
3.0,5.655571016785415,ThompsonSampling
3.0,3.4549989249121986,ThompsonSampling
3.0,4.894068709746316,ThompsonSampling
3.0,5.695035074234254,ThompsonSampling
3.0,2.903701000728384,ThompsonSampling
3.0,1.978128548032232,ThompsonSampling
3.0,2.455595783561228,ThompsonSampling
3.0,4.043165101742198,ThompsonSampling
3.0,2.396255247785755,ThompsonSampling
3.0,3.2672942857261194,ThompsonSampling
3.0,5.088517333239077,ThompsonSampling
3.0,4.61239104742328,ThompsonSampling
3.0,5.25379553909921,ThompsonSampling
3.0,5.870552022060105,ThompsonSampling
3.0,3.7129180348379123,ThompsonSampling
3.0,6.221288008979611,ThompsonSampling
3.0,6.346131225892423,ThompsonSampling
3.0,4.838971664616869,ThompsonSampling
3.0,4.418569565380062,ThompsonSampling
3.0,3.531637177117218,ThompsonSampling
3.0,4.768726339974634,ThompsonSampling
3.0,4.854809469790417,ThompsonSampling
3.0,5.376187981838445,ThompsonSampling
3.0,3.003424438772383,ThompsonSampling
3.0,2.715692854184354,ThompsonSampling
3.0,1.7399526972424804,ThompsonSampling
3.0,4.30962868626326,ThompsonSampling
3.0,3.401834099868612,ThompsonSampling
3.0,3.587579997313475,ThompsonSampling
3.0,4.025622575813965,ThompsonSampling
3.0,2.7776071398854945,ThompsonSampling
3.0,2.4274741231845116,ThompsonSampling
3.0,5.164903379284368,ThompsonSampling
3.0,4.889800676744996,ThompsonSampling
3.0,3.3756365923275062,ThompsonSampling
3.0,2.217913838618615,ThompsonSampling
3.0,2.5021955629801527,ThompsonSampling
3.0,3.8203560730507955,ThompsonSampling
3.0,2.1925084993367374,ThompsonSampling
3.0,4.304185366233727,ThompsonSampling
3.0,3.4109232020567033,ThompsonSampling
3.0,3.280114733134983,ThompsonSampling
3.0,3.297540574525648,ThompsonSampling
3.0,6.642664618632888,ThompsonSampling
3.0,3.112230925834596,ThompsonSampling
3.0,3.6808047351836994,ThompsonSampling
3.0,2.979133495899944,ThompsonSampling
3.0,4.646302559333499,ThompsonSampling
3.0,3.784555846513982,ThompsonSampling
3.0,3.538932141510951,ThompsonSampling
3.0,3.3847701451385745,ThompsonSampling
3.0,3.1167828367719035,ThompsonSampling
3.0,4.526480641659799,ThompsonSampling
3.0,4.558187556718396,ThompsonSampling
3.0,4.649169930656073,ThompsonSampling
3.0,5.550469373331545,ThompsonSampling
3.0,4.459654663880096,ThompsonSampling
3.0,4.285732080885193,ThompsonSampling
3.0,4.384506488451129,ThompsonSampling
3.0,4.432487744968598,ThompsonSampling
3.0,2.0719101411888827,ThompsonSampling
3.0,3.5530824023674143,ThompsonSampling
3.0,4.6529156643846665,ThompsonSampling
3.0,2.2685849955176125,ThompsonSampling
3.0,3.3220586251406368,ThompsonSampling
3.0,5.330636252364738,ThompsonSampling
3.0,4.4542650277867235,ThompsonSampling
3.0,2.2593625332630842,ThompsonSampling
3.0,4.753407323509691,ThompsonSampling
3.0,5.292366032921522,ThompsonSampling
3.0,5.55248253661026,ThompsonSampling
3.0,4.814891748747133,ThompsonSampling
3.0,2.996188047875127,ThompsonSampling
3.0,4.226060809558185,ThompsonSampling
3.0,3.6034235869200084,ThompsonSampling
3.0,4.094163373463529,ThompsonSampling
3.0,3.2603854378292216,ThompsonSampling
3.0,3.3131338808822908,ThompsonSampling
3.0,5.301798279297184,ThompsonSampling
3.0,3.853338714478081,ThompsonSampling
3.0,4.043456188721398,ThompsonSampling
3.0,5.662793237309262,ThompsonSampling
3.0,3.628166013405492,ThompsonSampling
3.0,4.7192461773227965,ThompsonSampling
3.0,4.909640604792737,ThompsonSampling
3.0,2.78318519142896,ThompsonSampling
3.0,2.535566981526019,ThompsonSampling
3.0,4.236683281527381,ThompsonSampling
3.0,3.3205563340094293,ThompsonSampling
3.0,2.3299188836674793,ThompsonSampling
3.0,3.5883035753983226,ThompsonSampling
3.0,2.4004288457509944,ThompsonSampling
3.0,4.529526101546721,ThompsonSampling
3.0,1.4706350151454046,ThompsonSampling
3.0,4.246410893400269,ThompsonSampling
3.0,4.136126407452373,ThompsonSampling
3.0,4.600468134262427,ThompsonSampling
3.0,4.521506103934235,ThompsonSampling
3.0,4.895646258627078,ThompsonSampling
3.0,3.737105673151004,ThompsonSampling
3.0,2.7707946614292025,ThompsonSampling
3.0,4.415520173255944,ThompsonSampling
3.0,3.634198978674171,ThompsonSampling
3.0,3.32943144352745,ThompsonSampling
3.0,4.22734089986591,ThompsonSampling
3.0,2.3098876701563635,ThompsonSampling
3.0,4.314167048767398,ThompsonSampling
3.0,3.1869026404955543,ThompsonSampling
3.0,3.951526664793127,ThompsonSampling
3.0,6.0900253615716915,ThompsonSampling
3.0,4.67608311169964,ThompsonSampling
3.0,2.8757937971978267,ThompsonSampling
3.0,3.712931778111261,ThompsonSampling
3.0,3.412829468335044,ThompsonSampling
3.0,2.975573171068045,ThompsonSampling
3.0,4.118912337526347,ThompsonSampling
3.0,4.747914596253723,ThompsonSampling
3.0,4.470890658610452,ThompsonSampling
3.0,4.893994354622174,ThompsonSampling
3.0,4.383485693581136,ThompsonSampling
3.0,6.184214182447203,ThompsonSampling
3.0,4.497850264076769,ThompsonSampling
3.0,3.7301254161248005,ThompsonSampling
3.0,5.282850787500031,ThompsonSampling
3.0,5.994663908524226,ThompsonSampling
3.0,4.92882674315948,ThompsonSampling
3.0,3.794468212743091,ThompsonSampling
3.0,3.617584864564102,ThompsonSampling
3.0,3.7427257911551077,ThompsonSampling
3.0,3.5319792579312157,ThompsonSampling
3.0,3.227593008452643,ThompsonSampling
3.0,5.485487853674179,ThompsonSampling
3.0,4.130881854931026,ThompsonSampling
3.0,3.887741583765246,ThompsonSampling
3.0,5.064805091452708,ThompsonSampling
3.0,5.1919499168927725,ThompsonSampling
3.0,4.062256049273632,ThompsonSampling
3.0,4.2819019917137,ThompsonSampling
3.0,3.851088847169125,ThompsonSampling
3.0,4.316895619249299,ThompsonSampling
3.0,3.7261076202257795,ThompsonSampling
3.0,4.693737374450102,ThompsonSampling
3.0,4.268776060640368,ThompsonSampling
3.0,3.4600196366532323,ThompsonSampling
3.0,5.228201017365356,ThompsonSampling
3.0,4.3247701086594095,ThompsonSampling
3.0,4.718184095507949,ThompsonSampling
3.0,3.192313738292819,ThompsonSampling
3.0,6.750318942838802,ThompsonSampling
3.0,5.143079016628465,ThompsonSampling
3.0,2.3603464279392705,ThompsonSampling
3.0,4.6114453039633085,ThompsonSampling
3.0,3.6372727870763244,ThompsonSampling
3.0,4.0087954918108055,ThompsonSampling
3.0,3.448428662082617,ThompsonSampling
3.0,4.0586997128973845,ThompsonSampling
3.0,5.001279569945186,ThompsonSampling
3.0,4.420670784387947,ThompsonSampling
3.0,3.4741262100273573,ThompsonSampling
3.0,3.750247911162002,ThompsonSampling
3.0,4.594325525933034,ThompsonSampling
3.0,3.0955377893926714,ThompsonSampling
3.0,5.978900525179119,ThompsonSampling
3.0,5.065950865194727,ThompsonSampling
3.0,3.1014133142172153,ThompsonSampling
3.0,1.2613353156990939,ThompsonSampling
3.0,4.087755715610964,ThompsonSampling
3.0,4.545305931207375,ThompsonSampling
3.0,2.3729441646485716,ThompsonSampling
3.0,3.8523961168010916,ThompsonSampling
3.0,4.6991469115990165,ThompsonSampling
3.0,4.744924759439009,ThompsonSampling
3.0,1.9955006789097105,ThompsonSampling
3.0,4.075315004200428,ThompsonSampling
3.0,4.206192768358334,ThompsonSampling
3.0,4.242959298331616,ThompsonSampling
3.0,2.0942795306981132,ThompsonSampling
3.0,4.782637020142005,ThompsonSampling
3.0,4.803238066234795,ThompsonSampling
3.0,3.9745467761307745,ThompsonSampling
3.0,5.655368695639671,ThompsonSampling
3.0,3.85753755727459,ThompsonSampling
3.0,4.294672928670949,ThompsonSampling
3.0,5.398511820317325,ThompsonSampling
3.0,3.828973264689471,ThompsonSampling
3.0,3.113478720179025,ThompsonSampling
3.0,4.721544768847782,ThompsonSampling
3.0,4.239854323276351,ThompsonSampling
3.0,3.889538109767006,ThompsonSampling
3.0,2.766541215380548,ThompsonSampling
3.0,3.5809205085809115,ThompsonSampling
3.0,4.611819818436699,ThompsonSampling
3.0,3.6848618917129348,ThompsonSampling
3.0,3.4654126306953534,ThompsonSampling
3.0,6.008783072714955,ThompsonSampling
3.0,4.1518757063499185,ThompsonSampling
3.0,4.818541019988148,ThompsonSampling
3.0,3.9014382173987054,ThompsonSampling
3.0,3.919473605340747,ThompsonSampling
3.0,2.9822229281202537,ThompsonSampling
3.0,3.5770984377392105,ThompsonSampling
3.0,5.958916392482898,ThompsonSampling
3.0,4.745406937664731,ThompsonSampling
3.0,2.431805448740037,ThompsonSampling
3.0,5.014311921367898,ThompsonSampling
3.0,3.336215065899857,ThompsonSampling
3.0,3.1859143232150826,ThompsonSampling
3.0,3.502038248275321,ThompsonSampling
3.0,3.4205589214707066,ThompsonSampling
3.0,3.5146963926351824,ThompsonSampling
3.0,3.90978482322286,ThompsonSampling
3.0,3.1068494877296193,ThompsonSampling
3.0,3.3378990189058673,ThompsonSampling
3.0,3.383867949753004,ThompsonSampling
3.0,4.577128091545237,ThompsonSampling
3.0,6.538702204958196,ThompsonSampling
3.0,3.024539334216592,ThompsonSampling
3.0,3.007641011220393,ThompsonSampling
3.0,4.132338531343905,ThompsonSampling
3.0,3.926804067529994,ThompsonSampling
3.0,4.03818905887237,ThompsonSampling
3.0,3.133024723304275,ThompsonSampling
3.0,4.148704805523476,ThompsonSampling
3.0,4.5816146777924835,ThompsonSampling
3.0,3.9671649880303343,ThompsonSampling
3.0,2.6615582819989974,ThompsonSampling
3.0,4.345291622478573,ThompsonSampling
3.0,4.728657775288925,ThompsonSampling
3.0,4.008322567196802,ThompsonSampling
3.0,4.4947066440947125,ThompsonSampling
3.0,4.465343264513746,ThompsonSampling
3.0,3.4418231227470186,ThompsonSampling
3.0,5.163332844633989,ThompsonSampling
3.0,4.318412939868644,ThompsonSampling
3.0,3.347616783117293,ThompsonSampling
3.0,2.2372199826000743,ThompsonSampling
3.0,4.913130517327928,ThompsonSampling
3.0,5.319957588001696,ThompsonSampling
3.0,3.9820510213118983,ThompsonSampling
3.0,4.432054700262929,ThompsonSampling
3.0,4.050444697739375,ThompsonSampling
3.0,3.560370428596494,ThompsonSampling
3.0,1.9160951875534327,ThompsonSampling
3.0,5.920572961477114,ThompsonSampling
3.0,4.02531095197244,ThompsonSampling
3.0,4.109735679110872,ThompsonSampling
3.0,4.4258741073629615,ThompsonSampling
3.0,4.063991882791715,ThompsonSampling
3.0,3.41251903082667,ThompsonSampling
3.0,3.117509303350484,ThompsonSampling
3.0,3.1676024370087807,ThompsonSampling
3.0,5.081112264952376,ThompsonSampling
3.0,3.8062671754244617,ThompsonSampling
3.0,3.1570460609937827,ThompsonSampling
3.0,4.098281996011593,ThompsonSampling
3.0,3.3755592192677426,ThompsonSampling
3.0,4.116278893533872,ThompsonSampling
3.0,4.811868333250853,ThompsonSampling
3.0,2.81945212938256,ThompsonSampling
3.0,3.380187662218232,ThompsonSampling
3.0,2.99892060566387,ThompsonSampling
3.0,3.9091851197440337,ThompsonSampling
3.0,3.2479697031261985,ThompsonSampling
3.0,4.166130863510951,ThompsonSampling
3.0,4.264519505393706,ThompsonSampling
3.0,4.15769848891844,ThompsonSampling
3.0,3.228462561996462,ThompsonSampling
3.0,4.156235731825221,ThompsonSampling
3.0,3.4247376070279194,ThompsonSampling
3.0,4.820843182740024,ThompsonSampling
3.0,3.3072962381453337,ThompsonSampling
3.0,3.417140079689176,ThompsonSampling
3.0,3.9295972302693354,ThompsonSampling
3.0,5.98216516279905,ThompsonSampling
3.0,1.514350033991906,ThompsonSampling
3.0,4.904042678053191,ThompsonSampling
3.0,2.893433279401747,ThompsonSampling
3.0,3.5971167541636686,ThompsonSampling
3.0,4.884029286646519,ThompsonSampling
3.0,5.026303587909069,ThompsonSampling
3.0,2.630127386542295,ThompsonSampling
3.0,3.0406474741289764,ThompsonSampling
3.0,4.536547798922445,ThompsonSampling
3.0,5.1730661194404055,ThompsonSampling
3.0,4.116802590782937,ThompsonSampling
3.0,3.7039603336860427,ThompsonSampling
3.0,4.86219776117871,ThompsonSampling
3.0,3.215556693087517,ThompsonSampling
3.0,4.4453627959714686,ThompsonSampling
3.0,5.430406339317995,ThompsonSampling
3.0,4.962430002015875,ThompsonSampling
3.0,2.652020254459309,ThompsonSampling
3.0,3.142852521403336,ThompsonSampling
3.0,4.795300199146666,ThompsonSampling
3.0,5.503736056316563,ThompsonSampling
3.0,3.7653727316808223,ThompsonSampling
3.0,4.474714079437081,ThompsonSampling
3.0,3.979878973852447,ThompsonSampling
3.0,4.6701821570719435,ThompsonSampling
3.0,2.7163721619269916,ThompsonSampling
3.0,3.253825921522666,ThompsonSampling
3.0,3.1051100878506706,ThompsonSampling
3.0,0.4508381720142163,ThompsonSampling
3.0,3.746791772120755,ThompsonSampling
3.0,4.67011291312894,ThompsonSampling
3.0,3.6207219706088596,ThompsonSampling
3.0,3.6225299809799396,ThompsonSampling
3.0,3.953581703303225,ThompsonSampling
3.0,3.4396494873674293,ThompsonSampling
3.0,3.2012468893769555,ThompsonSampling
3.0,4.805673845080374,ThompsonSampling
3.0,4.002814548275569,ThompsonSampling
3.0,3.618756983867473,ThompsonSampling
3.0,5.3605381338362275,ThompsonSampling
3.0,4.489548250265464,ThompsonSampling
3.0,2.017009351723141,ThompsonSampling
3.0,4.2295528727872655,ThompsonSampling
3.0,3.5076621338905225,ThompsonSampling
3.0,3.821788632760509,ThompsonSampling
3.0,3.2352153680445106,ThompsonSampling
3.0,4.076901101004299,ThompsonSampling
3.0,4.075808680282823,ThompsonSampling
3.0,4.805215544161273,ThompsonSampling
3.0,2.996322293816746,ThompsonSampling
3.0,3.4801021016496994,ThompsonSampling
3.0,3.0404458062557738,ThompsonSampling
3.0,4.3739846146932395,ThompsonSampling
3.0,3.5405054132085665,ThompsonSampling
3.0,4.510754560442532,ThompsonSampling
3.0,4.929625438506663,ThompsonSampling
3.0,4.100339562029056,ThompsonSampling
3.0,2.483590768195943,ThompsonSampling
3.0,4.008871852918571,ThompsonSampling
3.0,4.608226794180658,ThompsonSampling
3.0,2.1396683936734586,ThompsonSampling
3.0,5.260753052400044,ThompsonSampling
3.0,3.8116259751773,ThompsonSampling
3.0,3.2806505165320887,ThompsonSampling
3.0,4.342287697600363,ThompsonSampling
3.0,3.9270621085549378,ThompsonSampling
3.0,4.568937258619547,ThompsonSampling
3.0,5.986790939937168,ThompsonSampling
3.0,5.7166904299850145,ThompsonSampling
3.0,5.014841625805617,ThompsonSampling
3.0,3.260939311995872,ThompsonSampling
3.0,2.234013552528393,ThompsonSampling
3.0,1.8691525103364826,ThompsonSampling
3.0,3.027308818124385,ThompsonSampling
3.0,3.2259369375338998,ThompsonSampling
3.0,2.7094107057949417,ThompsonSampling
3.0,4.940007998787243,ThompsonSampling
3.0,4.583152008474234,ThompsonSampling
3.0,5.204927976055379,ThompsonSampling
3.0,0.7761991471371963,ThompsonSampling
3.0,3.288554742295457,ThompsonSampling
3.0,4.694213100064551,ThompsonSampling
3.0,5.416163423737884,ThompsonSampling
3.0,3.4486770713644987,ThompsonSampling
3.0,2.5722640868951263,ThompsonSampling
